"card","reports","age","income","share","expenditure","owner","selfemp","dependents","months","majorcards","active"
1,0,23.83333,3.65,0.006082192,17.66667,0,0,2,20,1,17
1,6,29.83333,3.2,0.03977939,199.795,0,0,0,88,1,7
1,0,30.91667,2.6,0.0004615385,79.17583,1,0,0,180,0,12
1,1,60.08333,4.0188,0.0943482,479.4367,1,0,3,244,0,14
0,0,25.08333,3,4e-04,0,0,0,1,12,1,7
1,0,22.33333,4.5,0.08238,308.925,1,0,0,13,1,16
1,0,28.83333,1.78,0.0006741573,144.6417,1,0,0,5,1,1
0,0,38.83333,3.25,0.02411576,0,1,0,3,300,1,19
1,0,35.16667,2.2,0.1334473,703.4067,1,0,1,30,1,13
1,0,74.16666,9.9999,0.01688936,38.83333,0,0,2,8,1,0
1,0,25.25,2.1,0.1102229,192.64,0,0,0,4,1,17
1,1,55.16667,3.2,0.03858522,398.8508,1,0,1,300,1,13
1,1,38.33333,4,0.03704,0,1,0,3,35,1,7
0,0,30.58333,1.8,0.01989944,0,0,1,0,86,1,10
1,0,39.66667,5.1,0.1505325,244.4233,1,0,3,16,1,15
1,0,44.58333,4.2,0.03867167,135.1842,1,0,1,24,1,2
1,0,42.75,5.6,0.08980783,449.0392,1,0,0,68,0,17
1,1,23.41667,1.86,0.2670521,413.5975,0,0,2,3,1,4
0,0,27.41667,5,0.0007317073,0,0,0,0,144,1,11
1,0,49,6.8,0.04070939,14.66667,0,0,0,38,0,5
0,2,29.41667,2.1,0.011423,16.91333,0,0,0,90,0,4
1,0,32,2.28,0.06735965,301.0175,0,0,0,17,0,0
1,0,36.83333,3,4e-04,178.9158,0,0,1,6,1,2
1,0,46.91667,3.4,0.03101882,20.33333,0,0,0,42,1,4
1,0,22.75,1.8,0.08238,308.925,1,0,0,60,1,2
0,2,32,2.6,0.0004761905,0,0,0,0,77,1,21
0,0,37.16667,3.84,6e-04,37.71333,0,0,3,10,1,4
1,4,38.33333,5,0.0572476,0,1,0,3,9,1,0
1,0,28.66667,3.65,0.006082192,300.9942,1,0,2,38,1,4
1,0,38.16667,4.0188,0.04493018,552.3417,0,0,4,102,1,9
1,0,26.08333,3,0.0003428572,113.5892,0,0,0,28,1,8
1,0,42.75,4.56,0.03821515,99.91666,0,0,0,14,1,11
1,1,38.41667,2.8,0.04983705,150.2917,0,0,0,97,1,8
1,0,29.58333,5.04,0.2015343,480.3233,0,0,3,47,1,9
1,0,23.08333,2.04,0.1794971,79.60917,0,0,0,12,1,9
1,0,33.83333,3.5,0.02189943,225.2692,1,0,0,3,1,8
1,0,64.58334,7.125,0.07956502,144.6417,1,0,0,241,1,8
0,0,23.5,2.5,0.00048,4.583333,1,0,0,57,1,0
1,0,23.83333,1.73,0.0006936416,166.0592,0,0,1,2,1,5
1,0,36.91667,2.2,8e-04,148.19,1,0,0,8,1,3
1,1,55.33333,3.2,0.04545781,160.4517,1,0,0,153,0,4
1,0,22,4,0.0480585,358.9725,0,0,0,27,1,10
0,0,38.5,5.5689,0.0003529412,0,0,0,3,12,1,7
1,0,36.58333,2.4,0.01020614,67.39833,0,0,3,18,1,5
1,1,26.25,2.3,0.06604102,0,1,0,3,28,1,11
1,0,35.83333,1.8829,0.07795545,214.0975,0,0,1,3,1,12
1,1,24.25,2.5,0.07657401,159.1958,1,0,2,131,1,5
1,0,40.83333,2.5,0.00048,520.3417,0,0,1,16,1,8
1,0,25.16667,8,0.01700675,112.8783,1,0,2,60,1,0
1,0,23.5,1.83,0.07156994,0,0,0,2,17,1,2
1,0,27.25,2.9,0.2052491,91.6875,0,0,0,9,1,3
0,3,38.75,2.3,0.0002553191,0,1,0,0,36,1,12
1,2,23.58333,3.9,0.01830487,58.99083,0,0,1,204,0,5
1,0,37.25,1.5548,0.08980467,0,0,0,1,36,1,19
1,0,23.75,3.82,0.1451636,41.48167,0,0,3,36,1,2
1,0,52.41667,2.4,0.06928459,0,0,1,0,96,1,2
1,0,31.75,2.4,0.1869583,138.5467,0,0,2,222,0,10
1,0,36,3.67,0.001798365,304.6225,0,0,1,180,1,5
0,0,21.41667,1.6,0.2893312,0,0,0,0,28,1,3
1,0,42.08333,2.5,0.1430284,319.43,1,1,1,84,1,0
1,1,37.66667,6.3,0.05023986,293.0658,0,1,4,60,1,3
1,0,24.25,1.6,0.1336028,200.2375,0,0,0,151,1,5
1,0,32.25,2.5,0.07879038,170.4625,1,0,1,76,1,3
1,0,44.5,2.1,0.2599927,1949.862,0,0,2,24,1,7
1,1,28.33333,2.5,0.0067932,13.4025,0,0,0,74,1,3
1,0,37.41667,2.5,0.229822,478.7125,0,0,0,15,1,2
0,0,23.91667,1.8,0.0007334963,0,0,0,0,13,1,0
1,0,31.41667,3.56,0.03320618,98.345,0,0,1,241,1,9
1,0,24.91667,3.4,0.07104634,301.0175,1,0,0,17,1,7
1,0,28.25,2.55,0.2395941,509.0542,0,1,0,90,1,15
1,0,49.83333,4.92,0.06075971,183.8983,1,0,1,288,1,14
1,0,26.41667,3.9,0.01446872,46.52333,0,0,0,30,1,13
1,0,23.33333,2.7,0.05915846,379.2983,0,0,0,12,0,0
1,0,30.83333,9,0.06282978,470.9733,1,0,3,147,1,6
1,0,35.25,6,0.04437958,2291.174,0,1,0,10,1,0
1,0,35.5,7.5,0.0205616,128.4267,1,0,4,6,1,7
1,0,44.5,2.1,0.2599927,15.58333,0,0,2,4,1,7
1,1,38.25,3.2,0.04545781,269.1533,1,0,1,84,0,12
1,0,23.75,2,0.016826,41.48167,0,0,0,26,1,3
1,0,50.91667,1.75,0.03666654,79.36083,0,0,0,36,1,5
1,0,36.08333,5.48,0.1342037,0,1,0,1,146,1,4
1,0,40.33333,2.75,0.3822785,875.8884,1,0,1,3,1,3
1,0,35.16667,4.815,0.05367281,327.7367,0,0,2,147,0,18
1,4,23.41667,6.9,0.07104634,177.6158,1,0,0,20,1,0
1,0,29.58333,1.95,0.067598,365.9058,1,0,2,96,1,2
1,1,57.08333,4.8,0.1534315,41.33333,1,1,0,138,1,18
0,2,36.41667,2,4e-04,0,0,0,1,74,1,16
0,3,31,3.224,0.0003692308,0,0,0,5,72,0,7
0,0,27.08333,2.4,4e-04,33.01333,0,0,0,24,1,4
1,0,21.58333,7,0.08677917,225.4592,0,0,3,6,1,2
1,0,37.08333,7.5,0.1540159,0,1,0,3,24,1,8
1,1,38.41667,3.8,0.05987158,189.1767,1,0,0,23,1,10
1,0,49.16667,3.7,0.08436351,260.1208,1,0,0,218,0,12
1,0,33.16667,3.4,0.09068,158.6067,1,0,1,36,1,7
0,0,27.91667,2.85,0.0004210526,0,0,0,0,60,0,0
1,0,28.33333,2.4,0.05487154,461.26,0,0,0,164,1,1
1,0,22.08333,1.566,0.07067624,327.11,0,0,2,18,1,4
1,0,24.25,2.6,0.062629,156.5725,1,0,1,151,1,3
1,0,30.08333,2.4,0.1696903,27.41667,0,1,2,72,1,8
1,0,40.33333,9.9999,0.01560016,129.3333,1,1,4,72,0,1
1,0,31.41667,2.19,0.3406356,621.66,0,0,0,72,1,9
1,0,31.25,5.5,0.0708629,324.705,1,0,3,120,1,17
1,0,25.41667,4.4,0.04042523,215.8817,1,0,2,72,1,0
1,0,33.25,1.95,0.3761903,292.9483,1,0,2,97,1,10
0,0,25,2.95,0.0003531073,0,0,0,2,29,1,4
1,0,26.66667,2.6,0.0841927,182.1675,0,0,0,24,1,0
1,0,22.41667,3.6,0.070965,212.4783,0,0,1,8,1,13
1,0,27.08333,6.5,0.1362319,324.0275,0,1,0,42,1,6
1,0,26.66667,7,0.01020614,59.11917,0,0,3,42,1,5
1,0,29.41667,3.248,0.08789534,56.14917,0,0,2,24,1,17
1,9,44.58333,8,0.0007058823,135.1842,1,0,0,150,1,10
1,0,57.33333,1.65,0.2015343,480.3233,0,0,0,24,1,3
1,0,35.58333,2.66,0.04462218,98.57916,0,0,0,228,0,5
0,1,41.83333,1.9,0.000631579,0,1,0,1,136,0,9
1,0,39.41667,1.56,0.02910716,60.06667,0,0,1,31,1,3
1,0,56.75,8,0.2008407,493.7333,1,0,1,408,1,7
1,1,28.25,2.0272,0.1110255,169.0575,1,0,1,91,1,10
1,0,38.08333,1.56,0.0092175,29.975,1,0,0,46,1,8
1,0,55.08333,1.6,0.07986075,445.8058,0,0,0,35,1,0
1,0,29.33333,2.95,0.2008407,374.0517,0,0,0,180,1,13
1,0,19.83333,3.5412,0.1834562,541.2958,1,0,6,108,1,3
1,0,25.25,5.4,0.04542718,268.7242,1,0,4,4,1,7
1,0,27.25,3.5,0.03930543,114.5575,0,0,5,57,1,9
1,0,27.5,3,0.03100344,154.74,1,0,0,40,1,9
0,1,20.58333,1.7305,0.001,0,0,0,0,24,1,0
0,0,19,2.4,0.0006091371,0,0,0,2,24,1,18
1,0,41.41667,4.9,0.0005333333,159.1958,1,0,2,159,0,13
1,0,34.16667,4.3,0.1571475,517.2117,0,0,6,12,1,0
1,0,34.91667,3.5,0.090862,265.0142,0,0,1,30,1,9
1,0,27.75,2.65,0.0004400763,159.655,0,0,0,8,1,0
0,1,28,7.8,0.01210897,0,1,0,1,24,1,11
1,0,43.25,6.72,0.03142812,247.2992,1,0,3,12,1,10
0,0,40.83333,2.6,0.0004615385,21.715,0,0,0,5,0,22
1,0,23.33333,2.55,0.007960784,134.9183,0,0,1,210,1,0
1,0,28.75,2.77,0.01238,100.3367,1,0,0,44,1,16
0,0,47.83333,3.1131,0.000375,0,0,0,2,14,1,6
1,0,31.58333,2.55,0.1429055,103.9167,0,0,0,64,0,1
1,1,21.16667,3.64,0.03113791,288.8017,0,0,0,192,1,1
1,1,24.83333,9.4,0.02673974,0,1,0,1,94,1,12
1,0,30.66667,4.52,0.02855478,58.60833,1,0,1,36,1,6
0,0,24.16667,1.5,0.3527866,0,1,0,0,18,0,2
1,0,24.25,2.7,0.1720774,200.2375,0,0,1,151,1,4
1,0,23.83333,2.35,0.06344134,78.885,0,0,1,25,0,5
1,0,46,4.6,0.02751957,49.41667,0,0,2,4,1,1
0,0,31.75,1.8,0.0006666667,0,0,0,2,4,1,0
1,0,62.5,1.8804,0.00297809,229.4933,0,0,0,4,1,1
1,0,36.33333,7.35,0.1436397,436.275,0,0,1,36,1,7
1,0,23,3.2,0.0210496,43.43667,0,0,0,50,1,0
1,0,36.41667,6.2,0.1130587,355.9683,0,0,0,16,1,6
1,2,34.83333,3.27,0.000244898,650.4375,0,0,2,408,1,3
1,2,38.5,3.7,0.143523,442.4458,0,0,2,24,1,11
1,0,47.83333,3.1131,0.02505766,64.75584,0,0,0,36,1,1
1,1,43.58333,2.425,0.04364765,100.3367,1,1,2,44,1,1
0,0,43.58333,4.3681,0.0004444444,0,1,0,2,347,1,10
1,2,32.58333,2.16,0.1384322,426.8325,0,0,1,24,0,8
1,0,31,5.112,0.02974648,36.25,1,0,1,16,1,19
1,0,31.83333,3.1,0.1304742,337.0583,0,0,1,192,1,3
1,0,37.58333,9,0.038431,0,0,0,0,111,1,6
1,0,27.58333,2,0.2204731,1010.502,1,0,0,200,1,11
1,0,36.08333,2.8,0.1672143,0,1,0,2,30,0,0
1,0,43.83333,3,0.001095238,568.2433,1,0,0,168,1,16
1,0,25.5,2.8,0.00475,7.083333,1,1,0,66,0,3
1,0,30.66667,3.15,0.06829016,140.015,1,0,1,63,1,9
0,1,31.75,7,0.000486618,0,0,1,0,4,1,20
1,0,24.5,1.968,0.01421429,719.5059,0,0,0,27,1,2
1,1,23.41667,2.3,0.2000322,383.3117,0,0,1,3,1,4
0,1,28.16667,2,0.000631579,0,0,0,1,61,0,4
1,0,25.16667,2.3,0.0004735596,265.6517,0,0,0,14,1,3
1,1,24.75,1.5,0.08070774,0,0,0,1,14,1,1
1,3,44.58333,2.5,0.09064,282.7258,1,1,1,120,1,1
1,0,30.16667,2.8,0.1643857,383.5667,0,0,2,12,1,6
1,0,23.33333,2.7,0.1686141,379.2983,0,0,0,2,1,3
1,0,27.16667,2.2,0.2490915,12.65083,0,0,0,60,1,2
1,0,25.75,3.2,0.1192053,89.82667,0,0,0,60,0,1
1,0,20.16667,2.1,0.1375511,9.741667,0,0,1,27,1,6
1,0,46,1.8,0.0335,147.3333,0,0,1,168,1,2
0,4,22,2.35,0.0005714286,0,1,0,0,209,1,10
1,0,22.75,2.8,0.5418599,134.2008,0,0,0,6,0,2
1,0,42.08333,5.5,0.07068036,323.9517,0,0,0,26,1,4
0,4,25.83333,2.6,0.0004615385,0,0,0,0,36,1,14
0,0,32,2.4,5e-04,0,0,0,1,30,1,8
1,0,31.91667,4.07,0.06885749,112.9942,1,0,0,12,1,14
1,0,36.91667,2,0.008123409,38.0625,1,0,1,54,0,26
1,2,23.5,2.3115,0.02862341,248.5058,0,0,1,5,1,10
1,1,46.41667,3.5,0.006145161,319.7925,1,0,2,121,0,5
1,0,25.58333,2.8,0.3252597,14.66667,0,0,0,2,0,5
1,1,30.33333,1.99,0.2490915,412.9933,0,0,0,61,1,8
1,0,34.16667,2.37,0.05412025,106.7208,1,0,0,48,1,0
1,0,26.58333,2.35,0.07551762,126.6508,0,0,0,26,1,5
1,1,20,2.79,0.06996286,203.8917,0,0,0,86,1,5
0,0,57.08333,2.32,0.00024,0,1,1,0,144,1,8
1,0,51.33333,4.53,0.07776695,298.0233,1,0,4,126,0,5
0,0,33,2,6e-04,0,0,0,2,132,1,2
0,0,29.75,3.5412,0.1834562,0,0,0,1,96,1,9
1,0,52.33333,2.3,0.0005217391,79.685,0,1,1,243,1,9
1,0,23.41667,2.7456,0.002403846,4.583333,0,0,0,7,0,9
1,0,22.75,4.3,0.01378125,36.25,0,0,1,12,1,11
0,0,22.58333,1.77,0.0006779661,0,0,0,0,9,1,3
1,0,32.41667,2.75,0.3767844,220.8942,1,0,2,27,1,13
1,0,20.25,1.85,0.07661206,248.9058,0,0,0,96,1,2
1,0,26.08333,2.23,0.05652018,104.7833,0,0,0,12,1,1
1,0,44.58333,2.5,0.1251213,0,0,0,3,75,0,0
1,3,32.83333,3.7,0.009515151,466.3475,0,0,0,22,1,11
1,0,27.33333,9.9999,0.06579486,523.125,1,1,1,28,1,0
1,0,28.5,4.232,0.01046967,25.5075,0,1,2,3,1,11
1,1,25.25,2.16,0.02055556,36.33333,0,0,0,38,1,2
1,0,26,1.84,0.0006521739,114.2533,0,1,1,28,1,0
0,0,41.83333,3.5,0.0003428572,0,0,0,2,18,1,22
1,0,23.75,5.2,0.1172833,293.0417,0,0,0,14,1,11
1,0,32.33333,1.8,0.08876603,683.9883,0,0,4,60,1,7
1,0,25.66667,1.7,0.0006666667,113.0992,0,0,2,27,0,8
1,0,38.5,5.5689,0.04341593,288.3633,0,0,3,30,1,7
1,0,43.25,2.16,0.05233015,111.675,0,0,4,38,1,2
0,2,59,9.4,0.0001276596,0,0,0,0,94,0,5
1,0,40.41667,3.115,0.07675923,199.0042,0,0,1,60,1,2
1,0,30.83333,3.3026,0.01756572,48.08333,0,0,2,21,1,4
1,0,41.16667,2.25,0.106824,335.435,1,0,0,168,1,22
1,1,24.83333,10,0.03704,308.25,0,0,0,35,1,4
1,0,38.91667,2.136,0.08015586,193.2933,0,0,1,2,1,14
0,0,36.33333,2.95,0.0004067797,0,1,0,1,72,1,3
0,0,22.58333,1.6,0.07661773,0,0,0,0,9,1,3
1,0,28.5,2.4,0.1078696,215.7392,0,0,0,207,1,18
1,0,22,4.32,0.03697246,132.8508,1,0,1,209,0,0
1,0,33.25,3.2,0.006725882,8.778334,0,0,0,146,1,2
1,0,29.33333,7.8,0.006685513,0,0,0,0,60,1,2
1,0,31.5,2.2,0.0005454546,0,0,0,3,94,1,8
1,0,27.66667,1.75,0.07505192,162.4458,1,0,1,131,1,6
1,0,23.16667,4.58,0.2269911,0,0,0,1,84,1,7
1,0,22.66667,1.75,0.6214691,906.3092,0,0,0,12,1,0
1,0,30.08333,1.95,0.2689328,292.9483,0,0,0,50,1,10
1,0,35.5,7.5,0.0205616,0,0,0,4,19,1,12
0,0,26.66667,3.7,6e-04,0,0,0,1,63,1,2
1,0,28.5,3,0.2136177,0,0,0,0,44,1,1
1,0,26.08333,2.35,0.04285106,83.08334,0,0,1,30,1,4
0,0,22.33333,2.8,0.0005217391,0,0,0,0,4,1,0
1,0,45.16667,4.8,0.1534315,613.6425,1,0,0,234,1,2
0,0,20.91667,2.1,0.0004137931,71.66666,0,0,0,44,1,5
1,0,40.41667,3.115,0.07675923,199.0042,0,0,0,38,1,19
1,0,22.58333,2.45,0.07000694,142.5142,0,0,0,180,1,0
1,0,41.41667,7,0.221529,8.333333,0,0,1,120,1,9
1,0,46,2.04,0.2339912,487.4817,0,0,0,15,1,7
0,11,30.33333,3.6,0.0003333333,0,0,0,0,108,1,3
1,0,25.16667,2.656,0.06892936,355.9683,1,0,0,18,1,0
0,0,24.91667,2.5,0.00048,0,1,0,0,82,1,0
0,0,28.41667,5,6e-04,0,0,0,0,144,1,0
1,0,25.08333,3.52,0.02107955,61.16667,0,0,0,15,0,13
1,0,23.25,1.8769,0.06716603,87.14917,0,0,0,24,1,3
1,0,21.25,2.25,0.1833799,0,1,0,0,42,1,1
1,0,23.75,1.7123,0.1172833,132.4717,0,0,0,14,1,0
1,0,45.66667,3.224,0.333848,896.9384,1,0,0,168,0,9
1,0,38.75,2.8463,0.007026666,36.33333,1,0,1,120,1,2
1,0,40.41667,6.2,0.006145161,31,1,0,1,132,1,14
1,3,37.66667,5.5,0.01116743,64.56,0,1,3,96,1,5
0,4,25.83333,2.1,0.0006091371,192.64,0,0,0,7,1,6
1,0,41.66667,4.9,0.03650327,131.7658,0,0,0,166,1,3
1,1,22,3.5,0.06996286,203.8917,0,0,0,60,1,11
0,0,23.83333,7.88,0.0001522843,0,0,0,0,16,1,0
1,0,19,2.1,0.1672143,390.1667,1,0,0,124,0,0
1,0,22.91667,5,0.2395248,0,1,1,0,144,1,7
1,0,33.91667,2.1888,0.07879038,270.3683,0,0,1,76,0,7
0,0,27.66667,2.12,0.1037453,0,0,0,1,100,1,15
1,1,24.91667,3.15,0.0004444444,0,0,0,1,120,1,5
1,0,28.91667,4.8,0.1571033,1482.368,1,0,0,62,0,0
0,1,27.08333,2.7,0.0004444444,0,0,0,1,169,0,7
1,1,24.58333,2,0.06297679,146.8625,0,0,2,14,1,11
1,0,44.33333,4.3,0.01639512,118.7133,1,0,1,230,1,9
1,0,38.16667,5.5,0.0316508,131.8783,0,0,4,99,1,16
1,0,37.33333,5.92,0.09561973,149.2992,1,0,2,12,1,7
1,1,23.83333,4.8,0.04906355,320.4867,1,0,0,42,1,11
1,0,32.16667,4.38,0.0418539,136.1242,0,0,0,2,0,1
1,0,24.58333,2.2,0.03666654,127.1183,0,0,0,168,0,5
1,0,47.5,2.6611,0.09956446,179.7167,1,0,0,269,0,8
0,3,25.33333,4.55,0.00016,169.0575,0,0,0,30,1,7
0,0,37.58333,4,0.0002681564,0,0,0,2,60,1,4
1,0,32.08333,6.5,0.1113085,602.9208,0,0,2,62,0,6
1,0,38.41667,3.2618,0.00294316,436.2592,0,0,4,12,0,7
0,0,34.75,2.67,0.0004494382,0,0,0,0,51,1,2
1,0,35.33333,4.5,0.01804822,67.0975,0,0,0,60,1,0
1,0,25.08333,3.12,8e-04,110.3033,0,0,1,7,1,6
1,0,46,10.032,0.01013447,188.105,1,0,2,134,1,21
1,0,32.16667,3.5,0.06020943,38.365,0,0,2,24,1,4
1,1,35.75,4,0.05119225,170.6408,0,1,0,8,1,22
1,0,24.33333,2.2,0.01145455,20.33333,0,0,2,27,1,0
1,0,38.83333,3.3,0.02411576,65.81834,0,0,0,188,0,1
1,0,49.16667,4.8,0.4745083,634.8625,0,0,1,303,1,1
1,0,25.08333,1.5,0.04245641,110.3033,0,0,0,3,1,6
1,0,49.16667,4,0.01116311,242.1283,1,0,4,24,1,4
1,0,24.58333,1.9,0.000631579,286.57,1,0,3,121,0,4
1,0,24.58333,3.5,0.01198229,121.0308,0,0,0,22,1,13
1,0,38.58333,3.2,0.03736278,136.1242,0,0,5,24,1,6
0,5,57.08333,2.4852,0.0004828585,0,0,0,2,144,1,10
1,1,29.58333,2.5,0.1430284,319.43,1,1,0,84,1,14
1,1,61.16667,5,0.0457034,42.31083,1,0,2,76,1,8
1,1,27.33333,2.15,0.2703846,484.4392,1,0,0,6,1,12
1,2,55.25,4.9,0.00294316,273.49,0,0,1,30,1,0
0,0,27.41667,1.64,0.0007317073,0,1,0,0,104,1,6
1,0,25.83333,9.9999,0.0598016,124.5033,0,0,0,6,0,0
1,0,30,1.8,0.3527866,1028.961,1,0,0,6,0,1
1,0,24.83333,1.5,0.1706156,0,0,0,0,12,1,0
1,0,49.16667,3.7,0.143523,442.4458,0,0,0,216,1,0
0,5,40.08333,4.4,0.0002727273,498.9267,0,0,1,84,1,15
1,0,23.25,2.5,0.01847894,71.95917,0,0,0,150,1,1
1,0,32.83333,3.3,0.008998919,111.6175,1,0,0,252,1,0
1,0,22.91667,2.05,0.07990742,386.0525,1,0,4,42,0,4
1,0,33.08333,2.8,0.0002255639,70.285,1,0,1,110,1,20
1,0,25,3.1,0.0315875,62.50833,0,0,2,192,1,3
1,0,43.83333,3.25,0.039573,159.36,1,0,1,109,1,6
1,0,24.5,2.5,0.1705402,434.8775,0,0,0,3,1,16
1,0,39.5,3,0.0008275862,40.3275,1,0,3,14,1,4
1,0,40.08333,4,0.07481575,248.7192,1,0,1,96,1,7
1,0,43.66667,2.19,0.02302267,889.585,0,0,1,3,1,0
1,0,46.33333,4.65,0.01516022,30.44583,1,0,1,216,1,11
1,0,34.16667,2.37,0.05412025,0,1,0,0,12,1,0
1,1,40.66667,2.52,0.08646706,11.6725,1,0,0,138,1,8
1,1,42,5.49,0.160214,213,1,0,1,60,1,20
1,0,19.5,4.0104,0.0004026846,0,0,0,0,42,1,0
0,1,27.41667,3.6,0.0003037975,0,0,0,0,18,1,2
1,0,33.08333,2.25,0.2564355,854.785,1,0,2,240,1,4
1,3,45.66667,1.6213,0.333848,896.9384,0,0,5,144,0,4
1,0,52.16667,3.7,0.0204978,260.1208,1,0,0,236,1,6
0,0,37.41667,2.5,0.0004494382,0,1,0,0,120,1,25
1,0,30.08333,4,0.01495,298.4783,1,0,3,40,1,9
0,0,61.58333,3.75,0.2490915,0,1,0,0,288,1,0
0,0,44.91667,2.8055,0.0004277313,0,1,0,2,30,1,0
1,0,29.58333,2.4,0.02411576,29.95667,1,0,1,188,1,8
1,0,37.08333,7,0.1835625,420.5808,1,0,1,24,1,8
1,2,0.75,1.6,0.1758282,494.4875,0,0,0,1,1,15
0,0,35.16667,4.288,0.0002798507,0,1,0,3,12,0,13
1,0,42.66667,2.5,0.03148378,67.53584,0,1,3,96,0,5
1,2,29.41667,3.4,0.07229714,126.1033,1,0,3,90,0,5
0,0,49.75,3,0.039573,0,0,0,2,12,0,8
1,0,37.75,3,0.1059863,264.9658,1,0,1,51,0,1
1,0,24.16667,3.25,0.1285348,347.9483,0,0,3,12,0,18
1,0,30.16667,3.1,0.1816442,469.2475,1,0,1,24,1,15
1,0,30.83333,2.98,0.04374329,108.2958,0,0,0,36,1,21
1,0,40.91667,2.8,0.2532993,590.9484,1,1,1,6,1,0
0,0,49,1.8339,0.04070939,0,1,0,2,52,1,0
0,1,22,3.2905,0.01756572,0,0,0,2,21,1,3
0,0,33.5,2.7,0.0004444444,276.9842,0,0,0,24,1,13
0,0,28.33333,3.9,0.0001859543,0,1,0,0,49,1,13
1,5,24.66667,1.8,0.04983472,94.145,0,0,2,182,1,16
1,0,31.33333,3.2,0.04113469,149.5508,0,0,2,17,1,3
1,0,24.91667,2.4,0.5383649,461.26,1,0,1,32,1,7
1,0,71.83334,7.701,0.06251058,400.9117,0,0,1,57,1,9
1,0,36,4.77,0.0002666667,11.6725,1,0,0,228,1,0
1,0,39.08333,5.16,0.006554524,22.3575,1,1,0,86,1,1
0,0,43.25,5,0.00024,0,0,1,0,144,1,11
1,0,24.75,2,0.0549975,0,1,0,0,24,1,12
1,0,26.5,2.6,0.0559685,239.4867,0,0,0,12,1,13
1,0,61.16667,5,0.0457034,29.975,1,0,2,16,0,8
1,0,44.08333,1.65,0.09087579,66.7325,1,1,2,120,1,0
1,0,32.41667,2.75,0.04957879,221.8892,1,0,2,27,1,0
1,0,32.83333,2.7246,0.1966153,446.415,0,0,2,6,1,18
1,0,20.83333,1.8,0.5535178,332.7042,1,0,0,168,1,13
1,0,40.66667,2.7246,0.1966153,113.6308,0,0,2,24,0,14
1,0,48.16667,2.1,0.0005714286,434.125,1,0,0,30,1,2
1,0,29.16667,2.5,0.0767256,0,0,0,0,36,1,21
1,0,22.58333,2.5,0.01111111,127.3725,0,0,0,12,1,23
1,0,23.91667,2.68,0.100191,166.9017,0,0,1,9,1,0
0,0,27.33333,4.9,0.126377,0,0,0,2,12,0,15
1,0,26.91667,2.6,0.07939731,171.8608,0,0,0,18,1,9
1,0,35.83333,4.815,0.02359458,171.5125,0,0,2,48,1,13
1,0,36,4.8,0.3706127,306.4683,1,0,0,3,1,4
1,0,42.66667,6.2,0.000625,31,1,0,0,132,0,14
1,0,22.58333,2.2,0.03435875,68.38417,0,0,0,12,1,0
0,1,20.58333,2,0.0004545455,0,0,0,3,7,1,2
0,1,24.33333,5.8,0.03635741,6.145833,1,0,2,18,1,16
1,0,56.75,1.8,0.00015,0,1,0,0,6,1,7
1,0,27.25,3.264,0.06735965,127.9833,0,0,0,48,0,15
1,0,24,2.1,0.0007718034,0,1,0,1,24,1,14
1,0,46.33333,2.7456,0.008841666,30.44583,0,0,0,7,1,9
1,1,39.33333,3.7,0.05220054,0,0,0,1,46,1,3
1,0,35.16667,4.815,0.04295223,150.79,1,0,0,77,1,18
1,0,46.33333,3.05,0.05412025,106.7208,1,0,0,96,0,13
1,0,39.41667,2.52,0.08646706,181.4142,1,0,0,96,1,7
1,0,22.66667,2.1,0.179709,314.4908,1,0,0,36,0,7
1,0,19.08333,1.65,0.1316562,285.255,0,0,0,87,1,3
1,0,27.58333,3.82,0.1451636,49.25,1,0,3,40,1,13
1,0,55.25,6.8,0.007138088,40.19917,1,0,0,96,1,17
1,0,40,5.5,0.3344596,26.5,1,0,0,10,0,13
1,0,46.16667,2.45,0.0004615385,183.5608,0,0,0,61,1,6
1,0,51.33333,4.53,0.0121468,45.35417,0,0,2,126,0,5
1,0,41,2.34,0.1168532,664.6025,0,0,2,12,1,0
1,1,33.25,1.7,0.006725882,8.778334,0,0,1,36,1,8
1,0,27.83333,3,0.3767844,401.93,0,0,1,24,1,2
0,3,35.5,2.9,0.0003428572,0,1,0,2,102,1,19
1,3,32.75,3,0.06259273,114.2533,1,0,1,28,1,7
1,0,27.25,2.3,0.06493969,170.4667,1,0,2,24,1,9
1,2,29.25,2.2,0.5383649,0,0,0,0,51,1,7
1,0,25.66667,1.8504,0.0006485084,577.9833,0,0,0,143,1,0
1,0,34.66667,4.8,0.06658583,30.0525,1,0,2,15,1,4
1,0,43.33333,2.04,0.01792304,30.0525,1,0,6,3,0,4
1,1,33.66667,3.5,0.138147,193.3225,0,0,0,44,1,12
1,0,24,2.7811,0.05255475,121.6333,0,0,0,3,1,0
1,0,63.75,6,0.001833333,8.333333,0,0,0,48,1,4
1,0,25.83333,2,0.054492,167.2125,0,0,0,6,1,2
1,0,42.41667,1.8,0.0067932,13.4025,0,0,0,48,1,3
1,0,34.83333,3.9,0.03882722,116.315,1,0,2,48,1,8
1,0,20.66667,2.3,0.100224,129.4167,1,0,0,14,1,1
1,0,18.16667,7.1195,0.0003076923,97.94,1,0,3,18,0,1
0,2,26.83333,1.85,0.0004615385,0,0,0,0,14,0,9
1,0,23.16667,2.5,0.263585,478.7125,1,0,3,12,1,3
1,0,23.41667,2.7456,0.002403846,4.583333,1,0,0,7,1,12
